group,date,net,long,short
Swap Dealer,2009-11-03,-115688,32796,148484
Swap Dealer,2009-10-27,-113060,31917,144977
Swap Dealer,2009-10-20,-119577,30549,150126
Swap Dealer,2009-10-13,-115971,31472,147443
Swap Dealer,2009-10-06,-111345,29223,140568
Swap Dealer,2009-09-29,-102981,29322,132303
Swap Dealer,2009-09-22,-114167,29950,144117
Swap Dealer,2009-09-15,-109481,30179,139660
Swap Dealer,2009-09-08,-96528,32242,128770
Swap Dealer,2009-09-01,-87468,31942,119410
Swap Dealer,2009-08-25,-66996,32145,99141
Swap Dealer,2009-08-18,-63473,31219,94692
Swap Dealer,2009-08-11,-69708,30934,100642
Swap Dealer,2009-08-04,-76832,29561,106393
Swap Dealer,2009-07-28,-52653,32885,85538
Swap Dealer,2009-07-21,-59579,32290,91869
Swap Dealer,2009-07-14,-38212,35152,73364
Swap Dealer,2009-07-07,-40209,34196,74405
Swap Dealer,2009-06-30,-43481,31769,75250
Swap Dealer,2009-06-23,-43927,30091,74018
Swap Dealer,2009-06-16,-50946,27722,78668
Swap Dealer,2009-06-09,-60357,26042,86399
Swap Dealer,2009-06-02,-62794,25008,87802
Swap Dealer,2009-05-26,-54992,28093,83085
Swap Dealer,2009-05-19,-56311,23424,79735
Swap Dealer,2009-05-12,-50476,23398,73874
Swap Dealer,2009-05-05,-45027,26120,71147
Swap Dealer,2009-04-28,-42465,26131,68596
Swap Dealer,2009-04-21,-37687,28071,65758
Swap Dealer,2009-04-14,-42737,26804,69541
Swap Dealer,2009-04-07,-38858,29564,68422
Swap Dealer,2009-03-31,-45101,25564,70665
Swap Dealer,2009-03-24,-38886,30771,69657
Swap Dealer,2009-03-17,-33466,35983,69449
Swap Dealer,2009-03-10,-23875,38430,62305
Swap Dealer,2009-03-03,-33689,37237,70926
Swap Dealer,2009-02-24,-39048,34594,73642
Swap Dealer,2009-02-17,-46879,29086,75965
Swap Dealer,2009-02-10,-41709,32717,74426
Swap Dealer,2009-02-03,-39257,34444,73701
Swap Dealer,2009-01-27,-31803,36138,67941
Swap Dealer,2009-01-20,-30080,35468,65548
Swap Dealer,2009-01-13,-30423,31994,62417
Swap Dealer,2009-01-06,-37914,32264,70178
Swap Dealer,2008-12-30,-40708,27775,68483
Swap Dealer,2008-12-22,-37966,27254,65220
Swap Dealer,2008-12-16,-29175,27787,56962
Swap Dealer,2008-12-09,-12880,33605,46485
Swap Dealer,2008-12-02,-10751,34793,45544
Swap Dealer,2008-11-25,-14750,31418,46168
Swap Dealer,2008-11-18,-1376,41357,42733
Swap Dealer,2008-11-11,-974,46550,47524
Swap Dealer,2008-11-04,-16449,43622,60071
Swap Dealer,2008-10-28,-19805,43959,63764
Swap Dealer,2008-10-21,-29053,42556,71609
Swap Dealer,2008-10-14,-42742,35205,77947
Swap Dealer,2008-10-07,-55596,31036,86632
Swap Dealer,2008-09-30,-60637,28909,89546
Swap Dealer,2008-09-23,-65677,23911,89588
Swap Dealer,2008-09-16,-60615,32609,93224
Swap Dealer,2008-09-09,-43735,49100,92835
Swap Dealer,2008-09-02,-53774,42586,96360
Swap Dealer,2008-08-26,-60911,39228,100139
Swap Dealer,2008-08-19,-56727,41820,98547
Swap Dealer,2008-08-12,-66051,35974,102025
Swap Dealer,2008-08-05,-73397,32223,105620
Swap Dealer,2008-07-29,-84748,27231,111979
Swap Dealer,2008-07-22,-88897,31091,119988
Swap Dealer,2008-07-15,-97740,31916,129656
Swap Dealer,2008-07-08,-92567,32333,124900
Swap Dealer,2008-07-01,-94601,33563,128164
Swap Dealer,2008-06-24,-69391,40310,109701
Swap Dealer,2008-06-17,-62667,38689,101356
Swap Dealer,2008-06-10,-54828,43541,98369
Swap Dealer,2008-06-03,-59856,37908,97764
Swap Dealer,2008-05-27,-68387,34913,103300
Swap Dealer,2008-05-20,-61441,37257,98698
Swap Dealer,2008-05-13,-42652,46159,88811
Swap Dealer,2008-05-06,-48264,44593,92857
Swap Dealer,2008-04-29,-48979,44257,93236
Swap Dealer,2008-04-22,-58081,41385,99466
Swap Dealer,2008-04-15,-62796,40657,103453
Swap Dealer,2008-04-08,-62281,38220,100501
Swap Dealer,2008-04-01,-62442,38730,101172
Swap Dealer,2008-03-25,-69580,37011,106591
Swap Dealer,2008-03-18,-66538,45261,111799
Swap Dealer,2008-03-11,-82505,38864,121369
Swap Dealer,2008-03-04,-84838,39735,124573
Swap Dealer,2008-02-26,-91150,37253,128403
Swap Dealer,2008-02-19,-91289,35124,126413
Swap Dealer,2008-02-12,-92188,34142,126330
Swap Dealer,2008-02-05,-91318,33315,124633
Swap Dealer,2008-01-29,-79830,32484,112314
Swap Dealer,2008-01-22,-76123,34662,110785
Swap Dealer,2008-01-15,-72415,34015,106430
Swap Dealer,2008-01-08,-73959,31687,105646
Swap Dealer,2007-12-31,-61544,30166,91710
Swap Dealer,2007-12-24,-52158,31745,83903
Swap Dealer,2007-12-18,-49110,28477,77587
Swap Dealer,2007-12-11,-50325,30515,80840
Swap Dealer,2007-12-04,-39683,30319,70002
Swap Dealer,2007-11-27,-32261,32881,65142
Swap Dealer,2007-11-20,-41622,26004,67626
Swap Dealer,2007-11-13,-52540,29219,81759
Swap Dealer,2007-11-06,-62153,30846,92999
Swap Dealer,2007-10-30,-67460,32065,99525
Swap Dealer,2007-10-23,-71859,27943,99802
Swap Dealer,2007-10-16,-79908,24640,104548
Swap Dealer,2007-10-09,-71786,25522,97308
Swap Dealer,2007-10-02,-70531,28406,98937
Swap Dealer,2007-09-25,-76196,28160,104356
Swap Dealer,2007-09-18,-64464,31102,95566
Swap Dealer,2007-09-11,-57878,29456,87334
Swap Dealer,2007-09-04,-48374,27118,75492
Swap Dealer,2007-08-28,-33919,34051,67970
Swap Dealer,2007-08-21,-33647,36508,70155
Swap Dealer,2007-08-14,-49884,32804,82688
Swap Dealer,2007-08-07,-48790,34549,83339
Swap Dealer,2007-07-31,-40610,35442,76052
Swap Dealer,2007-07-24,-71378,29235,100613
Swap Dealer,2007-07-17,-38951,40923,79874
Swap Dealer,2007-07-10,-35064,45292,80356
Swap Dealer,2007-07-03,-25814,48544,74358
Swap Dealer,2007-06-26,-24787,52049,76836
Swap Dealer,2007-06-19,-47522,47510,95032
Swap Dealer,2007-06-12,-34339,51723,86062
Swap Dealer,2007-06-05,-51015,44382,95397
Swap Dealer,2007-05-29,-41605,46864,88469
Swap Dealer,2007-05-22,-45616,44438,90054
Swap Dealer,2007-05-15,-57039,37964,95003
Swap Dealer,2007-05-08,-58339,34764,93103
Swap Dealer,2007-05-01,-52587,37018,89605
Swap Dealer,2007-04-24,-60745,33311,94056
Swap Dealer,2007-04-17,-67918,30180,98098
Swap Dealer,2007-04-10,-56446,30740,87186
Swap Dealer,2007-04-03,-51177,31909,83086
Swap Dealer,2007-03-27,-49740,32372,82112
Swap Dealer,2007-03-20,-42723,35305,78028
Swap Dealer,2007-03-13,-43319,33638,76957
Swap Dealer,2007-03-06,-45949,33223,79172
Swap Dealer,2007-02-27,-65866,26700,92566
Swap Dealer,2007-02-20,-59785,27507,87292
Swap Dealer,2007-02-13,-61512,25859,87371
Swap Dealer,2007-02-06,-51654,26714,78368
Swap Dealer,2007-01-30,-51419,26517,77936
Swap Dealer,2007-01-23,-47077,26441,73518
Swap Dealer,2007-01-16,-30793,30226,61019
Swap Dealer,2007-01-09,-19271,37098,56369
Swap Dealer,2007-01-03,-33703,31482,65185
Swap Dealer,2006-12-26,-29950,33014,62964
Swap Dealer,2006-12-19,-29007,32664,61671
Swap Dealer,2006-12-12,-37419,27470,64889
Swap Dealer,2006-12-05,-43792,22467,66259
Swap Dealer,2006-11-28,-44024,22103,66127
Swap Dealer,2006-11-21,-40291,24292,64583
Swap Dealer,2006-11-14,-43385,23369,66754
Swap Dealer,2006-11-07,-40072,24643,64715
Swap Dealer,2006-10-31,-30328,28865,59193
Swap Dealer,2006-10-24,-24285,29711,53996
Swap Dealer,2006-10-17,-23185,33807,56992
Swap Dealer,2006-10-10,-17748,38669,56417
Swap Dealer,2006-10-03,-24296,35907,60203
Swap Dealer,2006-09-26,-25995,33963,59958
Swap Dealer,2006-09-19,-22962,36876,59838
Swap Dealer,2006-09-12,-26524,33464,59988
Swap Dealer,2006-09-05,-43535,23579,67114
Swap Dealer,2006-08-29,-31973,27971,59944
Swap Dealer,2006-08-22,-40480,22442,62922
Swap Dealer,2006-08-15,-45714,20326,66040
Swap Dealer,2006-08-08,-51358,20703,72061
Swap Dealer,2006-08-01,-51994,21250,73244
Swap Dealer,2006-07-25,-62648,22956,85604
Swap Dealer,2006-07-18,-61502,21681,83183
Swap Dealer,2006-07-11,-57377,21840,79217
Swap Dealer,2006-07-03,-46994,22720,69714
Swap Dealer,2006-06-27,-40215,22425,62640
Swap Dealer,2006-06-20,-42278,22404,64682
Swap Dealer,2006-06-13,-47241,19370,66611
Managed Money,2024-10-08,226283,244756,18473
Managed Money,2024-10-01,248960,267477,18517
Managed Money,2024-09-24,254841,282912,28071
Managed Money,2024-09-17,252628,273295,20667
Managed Money,2024-09-10,226709,246214,19505
Managed Money,2024-09-03,226590,242861,16271
Managed Money,2024-08-27,236818,251097,14279
Managed Money,2024-08-20,236749,251519,14770
Managed Money,2024-08-13,219672,232909,13237
Managed Money,2024-08-06,185474,203726,18252
Managed Money,2024-07-30,188909,211608,22699
Managed Money,2024-07-23,198444,222626,24182
Managed Money,2024-07-16,220359,241474,21115
Managed Money,2024-07-09,191603,209035,17432
Managed Money,2024-06-25,184710,197885,13175
Managed Money,2024-06-18,189533,200892,11359
Managed Money,2024-06-11,177549,189290,11741
Managed Money,2024-06-04,180761,197278,16517
Managed Money,2024-05-28,179221,201329,22108
Managed Money,2024-05-21,193972,218347,24375
Managed Money,2024-05-14,172942,199507,26565
Managed Money,2024-05-07,163132,189194,26062
Managed Money,2024-04-30,167139,192173,25034
Managed Money,2024-04-23,176157,200127,23970
Managed Money,2024-04-16,172861,198276,25415
Managed Money,2024-04-09,179142,208634,29492
Managed Money,2024-04-02,178213,204477,26264
Managed Money,2024-03-26,157720,183265,25545
Managed Money,2024-03-19,157467,186681,29214
Managed Money,2024-03-12,159560,190374,30814
Managed Money,2024-03-05,131060,164640,33580
Managed Money,2024-02-27,68042,115043,47001
Managed Money,2024-02-20,64348,110087,45739
Managed Money,2024-02-13,46400,109364,62964
Managed Money,2024-02-06,82591,127187,44596
Managed Money,2024-01-30,71976,122948,50972
Managed Money,2024-01-23,76615,124608,47993
Managed Money,2024-01-16,100634,146608,45974
Managed Money,2024-01-09,106288,150474,44186
Managed Money,2024-01-02,137516,179464,41948
Managed Money,2023-12-26,135507,178676,43169
Managed Money,2023-12-19,131749,177020,45271
Managed Money,2023-12-12,111384,161389,50005
Managed Money,2023-12-05,132515,181959,49444
Managed Money,2023-11-28,144410,197628,53218
Managed Money,2023-11-21,114894,173351,58457
Managed Money,2023-11-14,92660,154466,61806
Managed Money,2023-11-07,105236,160609,55373
Managed Money,2023-10-31,106343,164939,58596
Managed Money,2023-10-24,90682,151431,60749
Managed Money,2023-10-17,41867,124065,82198
Managed Money,2023-10-10,-14788,102359,117147
Managed Money,2023-10-03,-3004,103165,106169
Managed Money,2023-09-26,35644,124420,88776
Managed Money,2023-09-19,66639,136376,69737
Managed Money,2023-09-12,49796,130952,81156
Managed Money,2023-09-05,66340,134439,68099
Managed Money,2023-08-29,58134,138044,79910
Managed Money,2023-08-22,25695,115766,90071
Managed Money,2023-08-15,46540,124926,78386
Managed Money,2023-08-08,75582,127251,51669
Managed Money,2023-08-01,99337,139967,40630
Managed Money,2023-07-25,116291,150118,33827
Managed Money,2023-07-18,135907,166750,30843
Managed Money,2023-07-11,100619,140681,40062
Managed Money,2023-07-03,99205,137499,38294
Managed Money,2023-06-27,86472,122450,35978
Managed Money,2023-06-20,94626,128005,33379
Managed Money,2023-06-13,93304,126927,33623
Managed Money,2023-06-06,114165,141286,27121
Managed Money,2023-05-30,107853,142504,34651
Managed Money,2023-05-23,117390,148165,30775
Managed Money,2023-05-16,131789,162666,30877
Managed Money,2023-05-09,146626,172938,26312
Managed Money,2023-05-02,147816,172032,24216
Managed Money,2023-04-25,133174,159461,26287
Managed Money,2023-04-18,134253,164063,29810
Managed Money,2023-04-11,137563,161859,24296
Managed Money,2023-04-04,144986,171969,26983
Managed Money,2023-03-28,130314,159971,29657
Managed Money,2023-03-21,106955,146318,39363
Managed Money,2023-03-14,85362,140846,55484
Managed Money,2023-03-07,24106,114511,90405
Managed Money,2023-02-28,39908,113296,73388
Managed Money,2023-02-21,52457,119178,66721
Managed Money,2023-02-14,57353,122037,64684
Managed Money,2023-02-07,78839,133354,54515
Managed Money,2023-01-31,111540,161672,50132
Managed Money,2023-01-24,106631,157363,50732
Managed Money,2023-01-17,93357,145586,52229
Managed Money,2023-01-10,82574,136643,54069
Managed Money,2023-01-03,72805,127360,54555
Managed Money,2022-12-27,67332,123337,56005
Managed Money,2022-12-20,58452,124021,65569
Managed Money,2022-12-13,56554,122652,66098
Managed Money,2022-12-06,37618,108196,70578
Managed Money,2022-11-29,28009,102096,74087
Managed Money,2022-11-22,31919,104948,73029
Managed Money,2022-11-15,40726,111455,70729
Managed Money,2022-11-08,-8219,97196,105415
Managed Money,2022-11-01,-38878,82503,121381
Managed Money,2022-10-25,-33134,78647,111781
Managed Money,2022-10-18,-20633,80501,101134
Managed Money,2022-10-11,1290,86676,85386
Managed Money,2022-10-04,4941,95180,90239
Managed Money,2022-09-27,-41300,78540,119840
Managed Money,2022-09-20,-32966,84887,117853
Managed Money,2022-09-13,-10132,90604,100736
Managed Money,2022-09-06,1217,96271,95054
Managed Money,2022-08-30,20726,102925,82199
Managed Money,2022-08-23,30326,106957,76631
Managed Money,2022-08-16,46236,108673,62437
Managed Money,2022-08-09,52797,112364,59567
Managed Money,2022-08-02,27899,109004,81105
Managed Money,2022-07-26,-10474,102073,112547
Managed Money,2022-07-19,-9721,98266,107987
Managed Money,2022-07-12,2748,99643,96895
Managed Money,2022-07-05,26806,113448,86642
Managed Money,2022-06-28,46637,121681,75044
Managed Money,2022-06-21,61816,125213,63397
Managed Money,2022-06-14,49561,121509,71948
Managed Money,2022-06-07,69768,128491,58723
Managed Money,2022-05-31,62668,125749,63081
Managed Money,2022-05-24,77493,136718,59225
Managed Money,2022-05-17,54569,125823,71254
Managed Money,2022-05-10,73891,135560,61669
Managed Money,2022-05-03,82936,144193,61257
Managed Money,2022-04-26,99443,156528,57085
Managed Money,2022-04-19,124967,180607,55640
Managed Money,2022-04-12,144664,193192,48528
Managed Money,2022-04-05,122671,170238,47567
Managed Money,2022-03-29,130126,168816,38690
Managed Money,2022-03-22,133992,171321,37329
Managed Money,2022-03-15,147501,186305,38804
Managed Money,2022-03-08,175694,213714,38020
Managed Money,2022-03-01,168103,207420,39317
Managed Money,2022-02-22,160982,203121,42139
Managed Money,2022-02-15,125646,169548,43902
Managed Money,2022-02-08,84889,135187,50298
Managed Money,2022-02-01,62548,122443,59895
Managed Money,2022-01-25,117708,158663,40955
Managed Money,2022-01-18,84539,134572,50033
Managed Money,2022-01-11,87859,134492,46633
Managed Money,2022-01-04,94942,140082,45140
Managed Money,2021-12-28,98835,146045,47210
Managed Money,2021-12-21,84591,137823,53232
Managed Money,2021-12-14,75490,134609,59119
Managed Money,2021-12-07,93422,138890,45468
Managed Money,2021-11-30,104992,151177,46185
Managed Money,2021-11-23,118729,166186,47457
Managed Money,2021-11-16,164043,208350,44307
Managed Money,2021-11-09,146319,190015,43696
Managed Money,2021-11-02,98888,151761,52873
Managed Money,2021-10-26,101251,157179,55928
Managed Money,2021-10-19,69281,136452,67171
Managed Money,2021-10-12,69817,143474,73657
Managed Money,2021-10-05,67841,140590,72749
Managed Money,2021-09-28,42123,130182,88059
Managed Money,2021-09-21,61594,133328,71734
Managed Money,2021-09-14,87395,146962,59567
Managed Money,2021-09-07,83540,144717,61177
Managed Money,2021-08-31,98865,154196,55331
Managed Money,2021-08-24,94592,145672,51080
Managed Money,2021-08-17,77649,134286,56637
Managed Money,2021-08-10,51013,123203,72190
Managed Money,2021-08-03,89873,132920,43047
Managed Money,2021-07-27,105811,147238,41427
Managed Money,2021-07-20,108815,152783,43968
Managed Money,2021-07-13,102989,152954,49965
Managed Money,2021-07-06,93004,146582,53578
Managed Money,2021-06-29,72516,126807,54291
Managed Money,2021-06-22,76163,123605,47442
Managed Money,2021-06-08,127064,163629,36565
Managed Money,2021-06-01,129846,166478,36632
Managed Money,2021-05-25,126903,162961,36058
Managed Money,2021-05-18,106896,156180,49284
Managed Money,2021-05-11,95585,145630,50045
Managed Money,2021-05-04,66133,130153,64020
Managed Money,2021-04-27,63154,130103,66949
Managed Money,2021-04-20,69300,130031,60731
Managed Money,2021-04-13,64766,123366,58600
Managed Money,2021-04-06,77406,132975,55569
Managed Money,2021-03-30,50463,120028,69565
Managed Money,2021-03-23,56010,118849,62839
Managed Money,2021-03-16,54741,112484,57743
Managed Money,2021-03-09,41896,106612,64716
Managed Money,2021-03-02,57856,117309,59453
Managed Money,2021-02-23,83395,140353,56958
Managed Money,2021-02-16,83581,140896,57315
Managed Money,2021-02-09,105851,153346,47495
Managed Money,2021-02-02,105841,155639,49798
Managed Money,2021-01-26,115716,162560,46844
Managed Money,2021-01-19,104996,153840,48844
Managed Money,2021-01-12,105270,158862,53592
Managed Money,2021-01-05,152129,202837,50708
Managed Money,2020-12-29,136861,187906,51045
Managed Money,2020-12-21,137197,187038,49841
Managed Money,2020-12-15,127828,177883,50055
Managed Money,2020-12-08,126737,175518,48781
Managed Money,2020-12-01,107653,157094,49441
Managed Money,2020-11-24,104679,156962,52283
Managed Money,2020-11-17,122461,170334,47873
Managed Money,2020-11-10,110957,161790,50833
Managed Money,2020-11-03,121951,172454,50503
Managed Money,2020-10-27,131609,179925,48316
Managed Money,2020-10-20,135311,185578,50267
Managed Money,2020-10-13,119823,173108,53285
Managed Money,2020-10-06,131009,175165,44156
Managed Money,2020-09-29,128953,174793,45840
Managed Money,2020-09-22,131089,178619,47530
Managed Money,2020-09-15,165251,206780,41529
Managed Money,2020-09-08,154629,193812,39183
Managed Money,2020-09-01,151021,189256,38235
Managed Money,2020-08-25,138339,178087,39748
Managed Money,2020-08-18,155274,194412,39138
Managed Money,2020-08-11,150129,194563,44434
Managed Money,2020-08-04,173473,215216,41743
Managed Money,2020-07-28,174510,211455,36945
Managed Money,2020-07-21,184127,223340,39213
Managed Money,2020-07-14,177327,218870,41543
Managed Money,2020-07-07,181528,221148,39620
Managed Money,2020-06-30,180001,213528,33527
Managed Money,2020-06-23,175664,205519,29855
Managed Money,2020-06-16,143070,173656,30586
Managed Money,2020-06-09,127305,162442,35137
Managed Money,2020-06-02,136568,169015,32447
Managed Money,2020-05-26,148915,180977,32062
Managed Money,2020-05-19,173277,197798,24521
Managed Money,2020-05-12,160973,181585,20612
Managed Money,2020-05-05,171816,180111,8295
Managed Money,2020-04-28,184067,190484,6417
Managed Money,2020-04-21,179588,187257,7669
Managed Money,2020-04-14,198565,204540,5975
Managed Money,2020-04-07,188925,191989,3064
Managed Money,2020-03-31,178056,181229,3173
Managed Money,2020-03-24,199688,201878,2190
Managed Money,2020-03-17,177470,187543,10073
Managed Money,2020-03-10,258458,270955,12497
Managed Money,2020-03-03,268676,293813,25137
Managed Money,2020-02-25,284972,313751,28779
Managed Money,2020-02-18,284206,320394,36188
Managed Money,2020-02-11,229369,262135,32766
Managed Money,2020-02-04,211493,251743,40250
Managed Money,2020-01-28,257634,289525,31891
Managed Money,2020-01-21,259190,288676,29486
Managed Money,2020-01-14,262335,290193,27858
Managed Money,2020-01-07,272302,299814,27512
Managed Money,2019-12-31,263170,286427,23257
Managed Money,2019-12-24,242919,266196,23277
Managed Money,2019-12-17,219268,243469,24201
Managed Money,2019-12-10,197454,224914,27460
Managed Money,2019-12-03,226855,249390,22535
Managed Money,2019-11-26,205634,228971,23337
Managed Money,2019-11-19,225688,248776,23088
Managed Money,2019-11-12,200312,229468,29156
Managed Money,2019-11-05,230484,261595,31111
Managed Money,2019-10-29,233101,260056,26955
Managed Money,2019-10-22,225930,248576,22646
Managed Money,2019-10-15,219753,245189,25436
Managed Money,2019-10-08,249632,268591,18959
Managed Money,2019-10-01,235174,254412,19238
Managed Money,2019-09-24,292066,308857,16791
Managed Money,2019-09-17,261878,278969,17091
Managed Money,2019-09-10,247728,271006,23278
Managed Money,2019-09-03,290709,312286,21577
Managed Money,2019-08-27,287851,310219,22368
Managed Money,2019-08-20,285090,302312,17222
Managed Money,2019-08-13,277968,298756,20788
Managed Money,2019-08-06,285082,305302,20220
Managed Money,2019-07-30,231365,257903,26538
Managed Money,2019-07-23,217517,245590,28073
Managed Money,2019-07-16,219888,248138,28250
Managed Money,2019-07-09,217142,241396,24254
Managed Money,2019-07-02,241163,258490,17327
Managed Money,2019-06-25,229664,255572,25908
Managed Money,2019-06-18,189681,216650,26969
Managed Money,2019-06-11,156718,186856,30138
Managed Money,2019-06-04,117915,174233,56318
Managed Money,2019-05-28,33134,125944,92810
Managed Money,2019-05-21,24378,120279,95901
Managed Money,2019-05-14,65922,149824,83902
Managed Money,2019-05-07,19721,112265,92544
Managed Money,2019-04-30,10440,103660,93220
Managed Money,2019-04-23,-22328,91734,114062
Managed Money,2019-04-16,-3969,101949,105918
Managed Money,2019-04-09,55737,133045,77308
Managed Money,2019-04-02,39158,122356,83198
Managed Money,2019-03-26,79757,153684,73927
Managed Money,2019-03-19,57746,144750,87004
Managed Money,2019-03-12,41774,140494,98720
Managed Money,2019-03-05,47872,135378,87506
Managed Money,2019-02-26,104230,176535,72305
Managed Money,2019-02-19,108711,187298,78587
Managed Money,2019-02-12,64494,150680,86186
Managed Money,2019-02-05,66532,153563,87031
Managed Money,2019-01-29,55804,147031,91227
Managed Money,2019-01-22,34099,121311,87212
Managed Money,2019-01-15,43806,132256,88450
Managed Money,2019-01-08,49948,127650,77702
Managed Money,2018-12-31,72711,141965,69254
Managed Money,2018-12-24,56949,132126,75177
Managed Money,2018-12-18,24569,112974,88405
Managed Money,2018-12-11,10252,98251,87999
Managed Money,2018-12-04,-1539,106077,107616
Managed Money,2018-11-27,-51828,86219,138047
Managed Money,2018-11-20,-43364,91096,134460
Managed Money,2018-11-13,-70864,83109,153973
Managed Money,2018-11-06,-37486,91674,129160
Managed Money,2018-10-30,-45622,89265,134887
Managed Money,2018-10-23,-26899,109469,136368
Managed Money,2018-10-16,-37372,107401,144773
Managed Money,2018-10-09,-103009,86777,189786
Managed Money,2018-10-02,-73128,107323,180451
Managed Money,2018-09-25,-77313,104718,182031
Managed Money,2018-09-18,-74390,103764,178154
Managed Money,2018-09-11,-71425,103747,175172
Managed Money,2018-09-04,-78918,105397,184315
Managed Money,2018-08-28,-69453,113983,183436
Managed Money,2018-08-21,-78579,111920,190499
Managed Money,2018-08-14,-77273,110480,187753
Managed Money,2018-08-07,-63282,107098,170380
Managed Money,2018-07-31,-41087,112509,153596
Managed Money,2018-07-24,-27156,114944,142100
Managed Money,2018-07-17,-22155,109660,131815
Managed Money,2018-07-10,3230,110982,107752
Managed Money,2018-07-03,4291,109569,105278
Managed Money,2018-06-26,4186,99685,95499
Managed Money,2018-06-19,23514,98432,74918
Managed Money,2018-06-12,64572,111367,46795
Managed Money,2018-06-05,58066,107178,49112
Managed Money,2018-05-29,61235,113702,52467
Managed Money,2018-05-22,27527,94527,67000
Managed Money,2018-05-15,31327,107133,75806
Managed Money,2018-05-08,52621,118003,65382
Managed Money,2018-05-01,51985,128474,76489
Managed Money,2018-04-24,114363,157977,43614
Managed Money,2018-04-17,143594,171740,28146
Managed Money,2018-04-10,138212,169368,31156
Managed Money,2018-04-03,137849,166991,29142
Managed Money,2018-03-27,172834,193929,21095
Managed Money,2018-03-20,121838,153674,31836
Managed Money,2018-03-13,145659,171295,25636
Managed Money,2018-03-06,161812,184499,22687
Managed Money,2018-02-27,157634,184462,26828
Managed Money,2018-02-20,187318,200662,13344
Managed Money,2018-02-13,179711,195737,16026
Managed Money,2018-02-06,191426,215397,23971
Managed Money,2018-01-30,214595,237876,23281
Managed Money,2018-01-23,211829,236333,24504
Managed Money,2018-01-16,203967,229913,25946
Managed Money,2018-01-09,198040,217821,19781
Managed Money,2018-01-02,152650,171939,19289
Managed Money,2017-12-26,109919,130693,20774
Managed Money,2017-12-19,87076,119104,32028
Managed Money,2017-12-12,80453,124217,43764
Managed Money,2017-12-05,139947,170671,30724
Managed Money,2017-11-28,204204,214195,9991
Managed Money,2017-11-21,177066,191443,14377
Managed Money,2017-11-14,181010,196188,15178
Managed Money,2017-11-07,173562,190188,16626
Managed Money,2017-10-31,166535,182896,16361
Managed Money,2017-10-24,173043,195159,22116
Managed Money,2017-10-17,175011,201340,26329
Managed Money,2017-10-10,180542,202233,21691
Managed Money,2017-10-03,185788,208107,22319
Managed Money,2017-09-26,204731,227673,22942
Managed Money,2017-09-19,242650,258087,15437
Managed Money,2017-09-12,264934,278311,13377
Managed Money,2017-09-05,249588,262633,13045
Managed Money,2017-08-29,231896,244971,13075
Managed Money,2017-08-22,196331,209547,13216
Managed Money,2017-08-15,179537,196453,16916
Managed Money,2017-08-08,138566,167068,28502
Managed Money,2017-08-01,122773,163695,40922
Managed Money,2017-07-25,75048,139571,64523
Managed Money,2017-07-18,28820,128121,99301
Managed Money,2017-07-11,27100,122824,95724
Managed Money,2017-07-03,37776,131097,93321
Managed Money,2017-06-27,76732,147874,71142
Managed Money,2017-06-20,105357,170369,65012
Managed Money,2017-06-13,155037,220196,65159
Managed Money,2017-06-06,174658,236038,61380
Managed Money,2017-05-30,131572,181140,49568
Managed Money,2017-05-23,117661,167181,49520
Managed Money,2017-05-16,69923,132485,62562
Managed Money,2017-05-09,99920,149372,49452
Managed Money,2017-05-02,148432,197861,49429
Managed Money,2017-04-25,165281,209290,44009
Managed Money,2017-04-18,161263,202114,40851
Managed Money,2017-04-11,140407,183591,43184
Managed Money,2017-04-04,115605,167764,52159
Managed Money,2017-03-28,99150,156448,57298
Managed Money,2017-03-21,65971,137976,72005
Managed Money,2017-03-14,49835,120289,70454
Managed Money,2017-03-07,93893,154355,60462
Managed Money,2017-02-28,121720,173523,51803
Managed Money,2017-02-21,82464,145115,62651
Managed Money,2017-02-14,67982,138099,70117
Managed Money,2017-02-07,75727,146783,71056
Managed Money,2017-01-31,72067,142567,70500
Managed Money,2017-01-24,59679,136284,76605
Managed Money,2017-01-17,59936,143408,83472
Managed Money,2017-01-10,54399,135216,80817
Managed Money,2017-01-03,34560,126891,92331
Managed Money,2016-12-27,41247,129215,87968
Managed Money,2016-12-20,53911,135232,81321
Managed Money,2016-12-13,68905,145455,76550
Managed Money,2016-12-06,80814,149368,68554
Managed Money,2016-11-29,103392,159758,56366
Managed Money,2016-11-22,121235,170982,49747
Managed Money,2016-11-15,132064,175336,43272
Managed Money,2016-11-08,176374,212887,36513
Managed Money,2016-11-01,172532,208471,35939
Managed Money,2016-10-25,151807,200568,48761
Managed Money,2016-10-18,137260,189243,51983
Managed Money,2016-10-11,153776,201353,47577
Managed Money,2016-10-04,205176,244662,39486
Managed Money,2016-09-27,261892,286710,24818
Managed Money,2016-09-20,219134,248089,28955
Managed Money,2016-09-13,248858,274579,25721
Managed Money,2016-09-06,278994,301769,22775
Managed Money,2016-08-30,238152,269964,31812
Managed Money,2016-08-23,264954,289936,24982
Managed Money,2016-08-16,253676,283303,29627
Managed Money,2016-08-09,255773,287090,31317
Managed Money,2016-08-02,267289,297024,29735
Managed Money,2016-07-26,256930,284772,27842
Managed Money,2016-07-19,264498,293879,29381
Managed Money,2016-07-12,271529,303991,32462
Managed Money,2016-07-05,286921,315643,28722
Managed Money,2016-06-28,273179,297407,24228
Managed Money,2016-06-21,256898,279379,22481
